,author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,txt_lower_rm_nonalpha,txt_tokenized,txt_nostp,lemmatized,stemmed,cleaned,polarity
168,414259284,Tickmill,False,34156,125,25635,161,2012-08-15 06:49:20+00:00, ,235629228899573760,en,0,0,0,0,Twitter Web Client,"#EUR/USD Buy Orders lined up 1.2320-1.2300. Stops building below the figure, further Buy Orders seen 1.2270-80 and 1.2250 #USD #FX #li",usd buy orders lined up 1232012300 stops building below the figure further buy orders seen 1227080 and 12250   ,"['usd', 'buy', 'orders', 'lined', 'up', '1232012300', 'stops', 'building', 'below', 'the', 'figure', 'further', 'buy', 'orders', 'seen', '1227080', 'and', '12250']","['usd', 'buy', 'orders', 'lined', '1232012300', 'stops', 'building', 'figure', 'buy', 'orders', 'seen', '1227080', '12250']","['usd', 'buy', 'order', 'lined', '1232012300', 'stop', 'building', 'figure', 'buy', 'order', 'seen', '1227080', '12250']","['usd', 'buy', 'order', 'line', '1232012300', 'stop', 'build', 'figur', 'buy', 'order', 'seen', '1227080', '12250']",usd buy order line 1232012300 stop build figur buy order seen 1227080 12250,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
169,65518478,TradingFALiving,False,6891,816,48275,162,2012-08-14 23:56:45+00:00, ,235525400426590210,en,0,0,0,0,Twitter Web Client,Nikkei is expected to rise driven by exporters as the #Yen weakened against the USD and the EUR after stronger than expected for the US data,nikkei is expected to rise driven by exporters as the  weakened against the usd and the eur after stronger than expected for the us data,"['nikkei', 'is', 'expected', 'to', 'rise', 'driven', 'by', 'exporters', 'as', 'the', 'weakened', 'against', 'the', 'usd', 'and', 'the', 'eur', 'after', 'stronger', 'than', 'expected', 'for', 'the', 'us', 'data']","['nikkei', 'expected', 'rise', 'driven', 'exporters', 'weakened', 'usd', 'eur', 'stronger', 'expected', 'us', 'data']","['nikkei', 'expected', 'rise', 'driven', 'exporter', 'weakened', 'usd', 'eur', 'stronger', 'expected', 'u', 'data']","['nikkei', 'expect', 'rise', 'driven', 'export', 'weaken', 'usd', 'eur', 'stronger', 'expect', 'u', 'data']",nikkei expect rise driven export weaken usd eur stronger expect data,"{'neg': 0.194, 'neu': 0.625, 'pos': 0.181, 'compound': -0.0516}"
170,14574721,nmerrigan,False,3993,883,23355,146,2012-08-14 20:20:17+00:00, ,235470922436444161,en,0,0,1,0,TweetDeck,"@mark_breen NOK is norway, SEK is Sweden, DKK is denmark currency usually 3 letters like GBP, EUR and USD",breen nok is norway sek is sweden dkk is denmark currency usually 3 letters like gbp eur and usd,"['breen', 'nok', 'is', 'norway', 'sek', 'is', 'sweden', 'dkk', 'is', 'denmark', 'currency', 'usually', '3', 'letters', 'like', 'gbp', 'eur', 'and', 'usd']","['breen', 'nok', 'norway', 'sek', 'sweden', 'dkk', 'denmark', 'currency', 'usually', '3', 'letters', 'like', 'gbp', 'eur', 'usd']","['breen', 'nok', 'norway', 'sek', 'sweden', 'dkk', 'denmark', 'currency', 'usually', '3', 'letter', 'like', 'gbp', 'eur', 'usd']","['breen', 'nok', 'norway', 'sek', 'sweden', 'dkk', 'denmark', 'currenc', 'usual', '3', 'letter', 'like', 'gbp', 'eur', 'usd']",breen nok norway sek sweden dkk denmark currenc usual letter like gbp eur usd,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
171,282136529,zhanusic,False,2563,2372,39807,21,2012-08-14 16:21:36+00:00, ,235410857528553473,en,0,0,0,0,twitterfeed,"Weekly Summary on USD, EUR, GBP, JPY, AUD, CAD, NZD and MXN",weekly summary on usd eur gbp jpy aud cad nzd and mxn,"['weekly', 'summary', 'on', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'nzd', 'and', 'mxn']","['weekly', 'summary', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'nzd', 'mxn']","['weekly', 'summary', 'usd', 'eur', 'gbp', 'jpy', 'aud', 'cad', 'nzd', 'mxn']","['week', 'summari', 'usd', 'eur', 'gbp', 'jpi', 'aud', 'cad', 'nzd', 'mxn']",week summari usd eur gbp jpi aud cad nzd mxn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
172,187265434,393476480020,False,476,1282,4864,5,2012-08-14 15:25:04+00:00,548c2b8e3921a85a,235396627349782529,en,0,0,1,0,Twitter Web Client,"@waltervannelli Going short again on EUR/USD and GBP/USD, market is moving slowly... I missed all the long action since Monday unfortunately", going short again on eurusd and gbpusd market is moving slowly i missed all the long action since monday unfortunately,"['going', 'short', 'again', 'on', 'eurusd', 'and', 'gbpusd', 'market', 'is', 'moving', 'slowly', 'i', 'missed', 'all', 'the', 'long', 'action', 'since', 'monday', 'unfortunately']","['going', 'short', 'eurusd', 'gbpusd', 'market', 'moving', 'slowly', 'missed', 'long', 'action', 'since', 'monday', 'unfortunately']","['going', 'short', 'eurusd', 'gbpusd', 'market', 'moving', 'slowly', 'missed', 'long', 'action', 'since', 'monday', 'unfortunately']","['go', 'short', 'eurusd', 'gbpusd', 'market', 'move', 'slowli', 'miss', 'long', 'action', 'sinc', 'monday', 'unfortun']",short eurusd gbpusd market move slowli miss long action sinc monday unfortun,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.1531}"
173,220660397,SSLFXGURU,False,222,8,4003,13,2012-08-14 15:19:03+00:00, ,235395117043822593,en,0,0,0,0,Facebook,#EUR/USD is still bounded in range below 1.2443 and intraday bias remains neutral.,usd is still bounded in range below 12443 and intraday bias remains neutral,"['usd', 'is', 'still', 'bounded', 'in', 'range', 'below', '12443', 'and', 'intraday', 'bias', 'remains', 'neutral']","['usd', 'still', 'bounded', 'range', '12443', 'intraday', 'bias', 'remains', 'neutral']","['usd', 'still', 'bounded', 'range', '12443', 'intraday', 'bias', 'remains', 'neutral']","['usd', 'still', 'bound', 'rang', '12443', 'intraday', 'bias', 'remain', 'neutral']",usd still bound rang 12443 intraday bias remain neutral,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
174,414259284,Tickmill,False,34156,125,25635,161,2012-08-14 14:57:25+00:00, ,235389670282911744,en,0,0,0,0,Twitter Web Client,"#EUR/USD Drifting back towards 1.2300, partly as equities and cross/yen retreat from highs. Buy Orders 1.2310-00 #USD #FX #li",usd drifting back towards 12300 partly as equities and crossyen retreat from highs buy orders 1231000   ,"['usd', 'drifting', 'back', 'towards', '12300', 'partly', 'as', 'equities', 'and', 'crossyen', 'retreat', 'from', 'highs', 'buy', 'orders', '1231000']","['usd', 'drifting', 'back', 'towards', '12300', 'partly', 'equities', 'crossyen', 'retreat', 'highs', 'buy', 'orders', '1231000']","['usd', 'drifting', 'back', 'towards', '12300', 'partly', 'equity', 'crossyen', 'retreat', 'high', 'buy', 'order', '1231000']","['usd', 'drift', 'back', 'toward', '12300', 'part', 'equiti', 'crossyen', 'retreat', 'high', 'buy', 'order', '1231000']",usd drift back toward 12300 part equiti crossyen retreat high buy order 1231000,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}"
175,106394919,modi_FX,False,23,57,308,0,2012-08-14 13:21:45+00:00, ,235365597184131072,en,0,0,0,0,Twitter Web Client,closed the short EUR/USD position and reversed ir - currently long,closed the short eurusd position and reversed ir  currently long,"['closed', 'the', 'short', 'eurusd', 'position', 'and', 'reversed', 'ir', 'currently', 'long']","['closed', 'short', 'eurusd', 'position', 'reversed', 'ir', 'currently', 'long']","['closed', 'short', 'eurusd', 'position', 'reversed', 'ir', 'currently', 'long']","['close', 'short', 'eurusd', 'posit', 'revers', 'ir', 'current', 'long']",close short eurusd posit revers current long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
176,91382558,acardenasfx,False,27382,3855,83461,717,2012-08-14 12:47:50+00:00, ,235357058466213888,en,0,0,0,0,TweetDeck,Advertido @TradeDesk_Steve: Gold and Silver falling.  USD strength across the board. EUR/USD at session low,advertido steve gold and silver falling  usd strength across the board eurusd at session low,"['advertido', 'steve', 'gold', 'and', 'silver', 'falling', 'usd', 'strength', 'across', 'the', 'board', 'eurusd', 'at', 'session', 'low']","['advertido', 'steve', 'gold', 'silver', 'falling', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']","['advertido', 'steve', 'gold', 'silver', 'falling', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']","['advertido', 'steve', 'gold', 'silver', 'fall', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']",advertido steve gold silver fall usd strength across board eurusd session low,"{'neg': 0.137, 'neu': 0.654, 'pos': 0.209, 'compound': 0.2732}"
177,316485110,TradeDesk_Steve,False,20784,1768,64738,929,2012-08-14 12:47:29+00:00, ,235356973619613697,en,0,0,0,2,TweetDeck,Gold and Silver falling.  USD strength across the board. EUR/USD at session low,gold and silver falling  usd strength across the board eurusd at session low,"['gold', 'and', 'silver', 'falling', 'usd', 'strength', 'across', 'the', 'board', 'eurusd', 'at', 'session', 'low']","['gold', 'silver', 'falling', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']","['gold', 'silver', 'falling', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']","['gold', 'silver', 'fall', 'usd', 'strength', 'across', 'board', 'eurusd', 'session', 'low']",gold silver fall usd strength across board eurusd session low,"{'neg': 0.158, 'neu': 0.602, 'pos': 0.241, 'compound': 0.2732}"
178,252571367,rioseco751,False,715,0,14046,34,2012-08-14 11:35:42+00:00, ,235338907779219456,en,0,0,0,0,Twitter for iPhone,"For me 1,2325 And 1,5670 are support. Good places to buy eur/usd And gbp/usd. If it breaks This levels. I Will be bearish.",for me 12325 and 15670 are support good places to buy eurusd and gbpusd if it breaks this levels i will be bearish,"['for', 'me', '12325', 'and', '15670', 'are', 'support', 'good', 'places', 'to', 'buy', 'eurusd', 'and', 'gbpusd', 'if', 'it', 'breaks', 'this', 'levels', 'i', 'will', 'be', 'bearish']","['12325', '15670', 'support', 'good', 'places', 'buy', 'eurusd', 'gbpusd', 'breaks', 'levels', 'bearish']","['12325', '15670', 'support', 'good', 'place', 'buy', 'eurusd', 'gbpusd', 'break', 'level', 'bearish']","['12325', '15670', 'support', 'good', 'place', 'buy', 'eurusd', 'gbpusd', 'break', 'level', 'bearish']",12325 15670 support good place buy eurusd gbpusd break level bearish,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}"
179,55513519,TraderJJS,False,4685,6,9923,87,2012-08-14 08:19:22+00:00, ,235289497137451008,en,0,0,0,0,Echofon,"Today's range expected 1.2232|1.2345 x 1.2420 (low = shared POCs), eco EUR 5 and USD 8:30 am. Bloomie: Hedge Fonds capitulate on EUR shorts.",todays range expected 1223212345 x 12420 low  shared pocs eco eur 5 and usd 830 am bloomie hedge fonds capitulate on eur shorts,"['todays', 'range', 'expected', '1223212345', 'x', '12420', 'low', 'shared', 'pocs', 'eco', 'eur', '5', 'and', 'usd', '830', 'am', 'bloomie', 'hedge', 'fonds', 'capitulate', 'on', 'eur', 'shorts']","['todays', 'range', 'expected', '1223212345', 'x', '12420', 'low', 'shared', 'pocs', 'eco', 'eur', '5', 'usd', '830', 'bloomie', 'hedge', 'fonds', 'capitulate', 'eur', 'shorts']","['today', 'range', 'expected', '1223212345', 'x', '12420', 'low', 'shared', 'pocs', 'eco', 'eur', '5', 'usd', '830', 'bloomie', 'hedge', 'fonds', 'capitulate', 'eur', 'short']","['today', 'rang', 'expect', '1223212345', 'x', '12420', 'low', 'share', 'poc', 'eco', 'eur', '5', 'usd', '830', 'bloomi', 'hedg', 'fond', 'capitul', 'eur', 'short']",today rang expect 1223212345 12420 low share poc eco eur usd 830 bloomi hedg fond capitul eur short,"{'neg': 0.095, 'neu': 0.676, 'pos': 0.23, 'compound': 0.4588}"
180,38402800,Scofield_Fx,False,1857,2024,57174,68,2012-08-14 08:07:59+00:00, ,235286633774194688,en,0,0,0,0,Tweetbot for iOS,"EUR/USD is still bounded in range below 1.2443 and intraday bias remains neutral. As long as 1.2133 support holds, rebound from 1.204",eurusd is still bounded in range below 12443 and intraday bias remains neutral as long as 12133 support holds rebound from 1204,"['eurusd', 'is', 'still', 'bounded', 'in', 'range', 'below', '12443', 'and', 'intraday', 'bias', 'remains', 'neutral', 'as', 'long', 'as', '12133', 'support', 'holds', 'rebound', 'from', '1204']","['eurusd', 'still', 'bounded', 'range', '12443', 'intraday', 'bias', 'remains', 'neutral', 'long', '12133', 'support', 'holds', 'rebound', '1204']","['eurusd', 'still', 'bounded', 'range', '12443', 'intraday', 'bias', 'remains', 'neutral', 'long', '12133', 'support', 'hold', 'rebound', '1204']","['eurusd', 'still', 'bound', 'rang', '12443', 'intraday', 'bias', 'remain', 'neutral', 'long', '12133', 'support', 'hold', 'rebound', '1204']",eurusd still bound rang 12443 intraday bias remain neutral long 12133 support hold rebound 1204,"{'neg': 0.082, 'neu': 0.76, 'pos': 0.158, 'compound': 0.3182}"
181,383188100,FXspacetrader,False,898,299,38697,26,2012-08-14 08:03:52+00:00, ,235285595784613888,en,0,0,0,0,Twitter Web Client,eur/usd momentum remains above 12340. 9.30 and 10am high movers due caution keep stops secure.,eurusd momentum remains above 12340 930 and 10am high movers due caution keep stops secure,"['eurusd', 'momentum', 'remains', 'above', '12340', '930', 'and', '10am', 'high', 'movers', 'due', 'caution', 'keep', 'stops', 'secure']","['eurusd', 'momentum', 'remains', '12340', '930', '10am', 'high', 'movers', 'due', 'caution', 'keep', 'stops', 'secure']","['eurusd', 'momentum', 'remains', '12340', '930', '10am', 'high', 'mover', 'due', 'caution', 'keep', 'stop', 'secure']","['eurusd', 'momentum', 'remain', '12340', '930', '10am', 'high', 'mover', 'due', 'caution', 'keep', 'stop', 'secur']",eurusd momentum remain 12340 930 10am high mover due caution keep stop secur,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
182,407056795,Londoner_Ag47,False,13,5,1894,10,2012-08-14 08:01:24+00:00, ,235284977254817792,en,0,0,0,0,Twitter Web Client,Profit £15 on a.m. volatility on EUR/USD and UK100. That'll do.,profit 15 on am volatility on eurusd and uk100 thatll do,"['profit', '15', 'on', 'am', 'volatility', 'on', 'eurusd', 'and', 'uk100', 'thatll', 'do']","['profit', '15', 'volatility', 'eurusd', 'uk100', 'thatll']","['profit', '15', 'volatility', 'eurusd', 'uk100', 'thatll']","['profit', '15', 'volatil', 'eurusd', 'uk100', 'thatll']",profit volatil eurusd uk100 thatll,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
183,525471812,ForexAndGoldMan,False,1618,178,7886,15,2012-08-14 06:40:01+00:00, ,235264495075856384,en,0,0,1,0,Twitter Web Client,No one in the world did recognize That Eur/usd And GBP/USD Got their own psychology when they mouve?,no one in the world did recognize that eurusd and gbpusd got their own psychology when they mouve,"['no', 'one', 'in', 'the', 'world', 'did', 'recognize', 'that', 'eurusd', 'and', 'gbpusd', 'got', 'their', 'own', 'psychology', 'when', 'they', 'mouve']","['one', 'world', 'recognize', 'eurusd', 'gbpusd', 'got', 'psychology', 'mouve']","['one', 'world', 'recognize', 'eurusd', 'gbpusd', 'got', 'psychology', 'mouve']","['one', 'world', 'recogn', 'eurusd', 'gbpusd', 'got', 'psycholog', 'mouv']",one world recogn eurusd gbpusd got psycholog mouv,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
184,385768970,KiteForex,False,1012,1728,4484,5,2012-08-14 06:17:17+00:00, ,235258775152521216,en,0,0,0,0,Facebook,EUR/USD  SELL @ 1.2331 AND 1.2381 WITH TP  1.2281 AND 1.2232 WITH SL 1.2431,eurusd  sell  12331 and 12381 with tp  12281 and 12232 with sl 12431,"['eurusd', 'sell', '12331', 'and', '12381', 'with', 'tp', '12281', 'and', '12232', 'with', 'sl', '12431']","['eurusd', 'sell', '12331', '12381', 'tp', '12281', '12232', 'sl', '12431']","['eurusd', 'sell', '12331', '12381', 'tp', '12281', '12232', 'sl', '12431']","['eurusd', 'sell', '12331', '12381', 'tp', '12281', '12232', 'sl', '12431']",eurusd sell 12331 12381 12281 12232 12431,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
185,555580915,DarrenTighe1,False,10,0,51,1,2012-08-14 02:41:15+00:00, ,235204408160444416,en,0,0,1,0,Twitter Web Client,"@MWellerFX i like your eur/usd trade, especially because of the head and shoulders completion in the two hour chart good luck", i like your eurusd trade especially because of the head and shoulders completion in the two hour chart good luck,"['i', 'like', 'your', 'eurusd', 'trade', 'especially', 'because', 'of', 'the', 'head', 'and', 'shoulders', 'completion', 'in', 'the', 'two', 'hour', 'chart', 'good', 'luck']","['like', 'eurusd', 'trade', 'especially', 'head', 'shoulders', 'completion', 'two', 'hour', 'chart', 'good', 'luck']","['like', 'eurusd', 'trade', 'especially', 'head', 'shoulder', 'completion', 'two', 'hour', 'chart', 'good', 'luck']","['like', 'eurusd', 'trade', 'especi', 'head', 'shoulder', 'complet', 'two', 'hour', 'chart', 'good', 'luck']",like eurusd trade especi head shoulder complet two hour chart good luck,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.8126}"
186,555580915,DarrenTighe1,False,10,0,51,1,2012-08-14 02:38:47+00:00, ,235203786744926208,en,0,0,1,0,Twitter Web Client,got two on eur/usd one at 1.229 and one at 1.324 aiming for 1.24,got two on eurusd one at 1229 and one at 1324 aiming for 124,"['got', 'two', 'on', 'eurusd', 'one', 'at', '1229', 'and', 'one', 'at', '1324', 'aiming', 'for', '124']","['got', 'two', 'eurusd', 'one', '1229', 'one', '1324', 'aiming', '124']","['got', 'two', 'eurusd', 'one', '1229', 'one', '1324', 'aiming', '124']","['got', 'two', 'eurusd', 'one', '1229', 'one', '1324', 'aim', '124']",got two eurusd one 1229 one 1324 aim 124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
187,7750492,andrewhorowitz,False,12800,228,18826,463,2012-08-13 21:53:34+00:00, ,235132011533185025,en,0,0,0,0,Twitter for iPad,"Some desk color: In Europe, the EUR/USD rallied as shorts covered ahead of GDP being released for Germany, Britain and the EZ  Tuesday (JPM)",some desk color in europe the eurusd rallied as shorts covered ahead of gdp being released for germany britain and the ez  tuesday jpm,"['some', 'desk', 'color', 'in', 'europe', 'the', 'eurusd', 'rallied', 'as', 'shorts', 'covered', 'ahead', 'of', 'gdp', 'being', 'released', 'for', 'germany', 'britain', 'and', 'the', 'ez', 'tuesday', 'jpm']","['desk', 'color', 'europe', 'eurusd', 'rallied', 'shorts', 'covered', 'ahead', 'gdp', 'released', 'germany', 'britain', 'ez', 'tuesday', 'jpm']","['desk', 'color', 'europe', 'eurusd', 'rallied', 'short', 'covered', 'ahead', 'gdp', 'released', 'germany', 'britain', 'ez', 'tuesday', 'jpm']","['desk', 'color', 'europ', 'eurusd', 'ralli', 'short', 'cover', 'ahead', 'gdp', 'releas', 'germani', 'britain', 'ez', 'tuesday', 'jpm']",desk color europ eurusd ralli short cover ahead gdp releas germani britain tuesday jpm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
